point_id	language_script	language_name	status	script	family	macro_family	region	sample_idx	text
slk_Latn:20	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	20	Každá kultúra červov sa zakladá s 500 – 1000 červami, ktoré sa kŕmia 10 ml suspenzie obsahujúcej 6 g štartovacej potravy pre pstruhy trikrát týždenne v podmienkach obnovovania alebo prietoku.
slk_Latn:21	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	21	Nakoniec sme sa aj tak vzali, ale mali sme len malinkú svadbu s najbližšou rodinou.
slk_Latn:22	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	22	Súčasne neexistujú oholené chrámy a účes stroja sa nepoužíva.
slk_Latn:23	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	23	Veď aj iní potrebujú z niečoho žiť.
slk_Latn:24	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	24	Tie budú napojené na túto osobu okamžite.
slk_Latn:25	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	25	Každú minútu každého dňa, zviera v ňom bojuje proti okovám jeho vlastnej puritánskej výchovy.
slk_Latn:26	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	26	Mal som so sebou svoju Springfieldku.
slk_Latn:27	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	27	Deviata aktualizácia zoznamu lokalít s európskym významom v stredomorskom biogeografickom regióne
slk_Latn:28	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	28	Hra Online Wonder Woman - Posledná žena stojaca Hra .
slk_Latn:29	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	29	Videl som, ako sa odo mňa vzďaľuje!
slk_Latn:30	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	30	Sýria sa zmieta v smrteľných nepokojoch od roku 2011.
slk_Latn:31	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	31	Skontrolujte, či sadzby a dostupnosť, All The World Hostel. Potom prejdite k rezervácii.
slk_Latn:32	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	32	V roku 270 pred Kr. už pokrývala takmer celý Apeninský polostrov a zamerala sa na podmanenie zámorských území.
slk_Latn:33	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	33	Je to položka vlastnosť, ktorá vám umožní objavovať organické, rovnako ako zdravé a vyvážené komponenty, ktoré vyžadujú.
slk_Latn:34	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	34	Cesta dlhá 14 kilometrov v hodnote 77,69 miliónov eur by mala byť hotová do konca roka 2012.
slk_Latn:35	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	35	Mobilizácia Európskeho fondu na prispôsobenie sa globalizácii: žiadosť EGF/2010/020 IE/Construction 43, Írsko
slk_Latn:36	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	36	Keď som Davidovi prvý-krát navrhla, že budem chodiť sem do školy vieš čo povedal?
slk_Latn:37	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	37	Samotná stavba je drevená a prízemie je vystavané z kameňa.
slk_Latn:38	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	38	Fosilizácia je veľmi zriedkavý jav a väčšina fosílií bola pravdepodobne zničená eróziou alebo zmenami pred svojím objavením.
slk_Latn:39	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	39	Kynol fiber priadze Čína Kynol fiber
slk_Latn:40	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	40	Máme históriu spokojnosti zákazníkov a vracajúci sa zákazníkmi.
slk_Latn:41	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	41	Premením si ošetrovňu na feťácky brloh, len aby ste si mohli pospinkať.
slk_Latn:42	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	42	Strážia to tu dve bezpečnostné kamery okolo celého obvodu väzenia.
slk_Latn:43	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	43	odporúča, aby sa programy ako Erasmus, Leonardo da Vinci, Grundtvig a Comenius účinnejšie propagovali prostredníctvom rozsiahlejšej komunikácie a aby sa lepšie organizovali s cieľom povzbudiť čo najviac ľudí k účasti na týchto programoch, zvýšiť účasť občanov z nižších príjmových skupín a uľahčiť ich mobilitu v rámci EÚ; upozorňuje na skutočnosť, že tieto programy sú veľmi obľúbené najmä u mladých ľudí a veľkou mierou prispievajú k úspechu európskej integrácie;
slk_Latn:44	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	44	Dva roky od začiatku ruskej vojenskej operácie v Sýrii.
slk_Latn:45	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	45	“Je to historické rozhodnutie … možno zlom v našej histórii,” vyhlásil premiér Zoran Milanovic povedal po hlasovaní.
slk_Latn:46	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	46	Avšak, aby sa dosiahlo požadovaného výsledkov bez stresu, dbať na to, aby integrovať využitie Endurance a vytrvalosti Hromada spolu s cvičebný protokolom, ako aj správnej stravy po dobu aspoň 8 týždňov, a akonáhle dosiahnete výsledkov vyhnúť relaps a tiež pokračovať v nadväzujúcich programov.
slk_Latn:47	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	47	Vodné plochy Lovětínský rybník, Stonařovský rybník a Jezírko sa rozkladajú na Loveckom potoku.
slk_Latn:48	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	48	Členské štáty si vymenia doplňujúce informácie, ak osoba tvrdí, že nie je osoba, ktorá sa hľadá na základe zápisu.
slk_Latn:49	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	49	Smokingy. Pomôcť im dostať sa na premiéru.
slk_Latn:50	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	50	Použije ho na galavečer v Conrade.
slk_Latn:51	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	51	Budete sa pohybovať od pocitu bolesti a izolácie k pocitu nárastu pozitívnej energie, úľavy, úprimnosti a súcitu.
slk_Latn:52	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	52	Poznáme to dobre a dôverne z dôb 1948 - 1989.
slk_Latn:53	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	53	Rovnako na tom je aj dôležitá možnosť zakázať verejné zobrazenie bookmarku.
slk_Latn:54	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	54	V Tower Defense hry RPG Quest Obrancovia: .. Údolie Zabudli ste vo vedení skupiny bojovníkov, ktorá má bojovať proti zlu moru miesto šermiarov, Rangers a sprievodca na ceste k útoku na nepriateľské jednotky zlo
slk_Latn:55	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	55	Počasie a meteo podmienky na Piatok 08 Júl v Wheaton
slk_Latn:56	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	56	(e) Nesiete výhradnú zodpovednosť za splnenie Ponuky a súhlasíte s tým, že ak Vás o to požiadame, budete Nás chrániť pred akýmikoľvek nárokmi alebo procesmi súvisiacimi s Vašou ponukou, a odškodníte Nás za akékoľvek straty, záväzky a náklady (vrátane všetkých primeraných právnych poplatkov), ktoré sme utrpeli alebo Nám vznikli v súvislosti s Vašou ponukou, a
slk_Latn:57	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	57	keďže v rozpore s tvrdeniami najvyšších členov iránskeho súdnictva Irán naďalej ukladá trest ukameňovania za zločin „cudzoložstva“, ako tomu bolo v prípade Sakíny Muhammadí Áštíáníovej, čo bolo zdôraznené v jej „priznaní“ vysielanom televíziou 11. augusta 2010,
slk_Latn:58	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	58	Nedávno rezervované v meste San Juan
slk_Latn:59	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	59	Hotely do vzdialenosti 1 km od: Via Liberta Station
slk_Latn:60	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	60	Rodinný dom – ostrov Šolta Šolta ostrov, Dalmácia, Chorvátsko 500.000 €
slk_Latn:61	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	61	Tak vás prosím, ako svojich bratov a sestry, vážme si život.
slk_Latn:62	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	62	Kreditné riziko a kreditné riziko protistrany a bezodplatné dodanie: prístup IRB ku kapitálovým požiadavkám – SPOLU – z čoho vyplývajúce z kreditného rizika protistrany a podsúvahových položiek
slk_Latn:63	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	63	Artušovi rytieri vyrazili za svätým grálom už dávno.
slk_Latn:64	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	64	V jeho najnovsich skladbach, prekracuje hranice moderny.
slk_Latn:65	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	65	101 Ž 119, 101 Svojim nohám nedovolím vykročiť na zlé cesty, chcem dodržiavať tvoje slová.
slk_Latn:66	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	66	Náhrady poistného za poistenie vývozu poskytnuté počas obdobia prešetrovania sa považovali za grant.
slk_Latn:67	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	67	Pozor si treba dávať aj v kaviarňach
slk_Latn:68	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	68	Európska komisia uložila spoločnosti Qualcomm za zneužívanie dominantného postavenia pokutu až 997 miliónov eur.
slk_Latn:69	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	69	Bola vyhlásená v roku 1974, kedy mala rozlohu okolo 50 hektárov.
slk_Latn:70	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	70	Účtovná jednotka môže riadiť a hodnotiť výkonnosť skupiny finančných záväzkov alebo finančných aktív a finančných záväzkov takým spôsobom, že ocenenie uvedenej skupiny reálnou hodnotou cez výsledok hospodárenia má za následok relevantnejšie informácie.
slk_Latn:71	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	71	Ale je to ťažké a preto to nie je podvádzanie.
slk_Latn:72	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	72	Avšak stratégia pre výrobu príčinnej odhady ležiace pozdĺž kontinua od najsilnejšej do najslabšie, a výskumníci môžu objaviť spravodlivé porovnanie v rámci non-experimentálnymi dátami.
slk_Latn:73	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	73	Organizátori aj tento rok očakávajú množstvo návštevníkov.
slk_Latn:74	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	74	Metóda je založená na skutočnosti, že tmavý pigment melanín, ktorý obsahuje vlasy a ich žiarovku, absorbuje svetlo a premieňa ho na teplo. Smerový laserový lúč vyvoláva bodové zahrievanie zárodočnej zóny a okolitých vezikúl, čo vedie k ich zničeniu. V dôsledku toho sú vlasy zbavené jedla, zomierajú a vypadávajú. Súčasne nie sú ovplyvnené kožné a subkutánne štruktúry.
slk_Latn:75	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	75	Existuje ekonomicky nenáročný spôsob ako aspoň časť vrátiť späť?
slk_Latn:76	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	76	Liek za dva týždne eliminuje kožné infekcie a onychomykóza sa lieči až šesť mesiacov.
slk_Latn:77	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	77	Na základe prijatých informácií Komisia dospela k záveru, že je oprávnené rozšíriť geografický rozsah jej uznania v prípade kategórií produktov A, B, C, D, E a F na Burundi, Somálsko a Južný Sudán, v prípade kategórií produktov B a C na Angolu, Bielorusko, Džibutsko, Eritreu, Fidži, Libériu, Niger, Čad a Kosovo a v prípade kategórií produktov B, C a D na Konžskú demokratickú republiku a Madagaskar.
slk_Latn:78	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	78	Dobre umiestnený vo dverách zvyčajne otvára široké, svetlé miestnosti alebo chodby a zanecháva pocit radosti, priestor a pohodlie.
slk_Latn:79	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	79	o uzavretí Protokolu proti nezákonnej výrobe a obchodovaniu so strelnými zbraňami, ich súčasťami a komponentmi a strelivom doplňujúceho Dohovor OSN proti nadnárodnému organizovanému zločinu v mene Európskej únie
slk_Latn:80	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	80	Faktúra vyhotovená organizátorom predaja verejnou dražbou nesmie uvádzať žiadnu DPH samostatne.
slk_Latn:81	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	81	Ak nainštalujete kópiu softvéru na terminálovom serveri alebo serveri Citrix Server, je potrebná samostatná licencia pre každú fyzickú plochu, z ktorej je aplikácia prístupná.
slk_Latn:82	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	82	Demokracia vo svete nie je, ani nikdy nebola.
slk_Latn:83	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	83	Muži klamú najviac, ženy hovoria najväčšie klamstvá.
slk_Latn:84	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	84	Podporovať tímovú prácu a spoluprácu medzi členskými firmami
slk_Latn:85	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	85	Prisahám, že toto nie je príbeh pre malé dievčatá.
slk_Latn:86	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	86	Už to bolo dávno, čo sme spolu spali, Lyndon.
slk_Latn:87	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	87	Ako väčšina nelegálnych steroidov, tam niektorí možno škaredé negatívne účinky musieť robiť starosti s tým, vrátane búšenie srdca, stres a úzkosť, wooziness, nepravidelné potenie, prehriatie, srdcové problémy, tlakové problémy s vysokým v krvi.
slk_Latn:88	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	88	– so zreteľom na oznámenie Komisie z 18. januára 2011 s názvom Rozvíjanie európskeho rozmeru v športe (KOM(2011) 12 v konečnom znení),
slk_Latn:89	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	89	- Snívalo sa mi, že ma vyhnali do temnoty.
slk_Latn:90	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	90	Vy ako rodič poznáte svoje dieťa najlepšie.
slk_Latn:91	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	91	Aké neplechy sa za nimi skrývajú?
slk_Latn:92	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	92	Čím viac hostí, tým ťažšie je vytvoriť svadobné menu. Ak je to možné, musíte starostl
slk_Latn:93	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	93	O prevalencii medzi psychopatickými osobnosťami mužov svedčia aj údaje zo štúdií o vzoroch správania sa zločincov.
slk_Latn:94	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	94	V klinických štúdiách AMMONAPSu sa u 56 % pacientov vyskytol najmenej jeden nežiaduci účinok a 78 % z týchto nežiaducich účinkov sa považuje za nesúvisiace s AMMONAPSom .
slk_Latn:95	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	95	Poď povedať svoj názor na rodinu
slk_Latn:96	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	96	ešte sa ľudia uhýbajú tým konárom :P
slk_Latn:97	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	97	Kto vie či strachom alebo hnevom.
slk_Latn:98	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	98	Takéto subjekty pravdepodobne budú obchodníkmi, bankami, emitentmi akcií.
slk_Latn:99	slk_Latn	Slovak	head	Latn	Slavic	Indo-European	Europe	99	vždy starajú o to, aby ich obec
slv_Latn:0	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	0	Tebi (in še nekaterim) pa hvala za malo daljše in pametne odgovore.
slv_Latn:1	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	1	Cineraria Cruenta Sobne Cvetje značilnosti in narašča
slv_Latn:2	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	2	Če se kakorkoli počutiš bolnega se zglasi v bolnišnici.
slv_Latn:3	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	3	Če ti ni odveč, upala sva, da bi ji lahko pokazala hišo, saj veš, za voljo starih časov.
slv_Latn:4	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	4	Njen načrt je spodletel tistega dne, ko je ugotovila, da je Esther prekinila njeno krvno vez, tako da je svoje otroke spremenila v vampirje.
slv_Latn:5	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	5	"Monica Bellucci se zdaj imenuje ""druga Sophia Loren"" občudujejo njeno lepoto in popolno postavo."
slv_Latn:6	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	6	Prav, v redu... poišči mi 90 sekund.
slv_Latn:7	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	7	najpozneje do 31. decembra 2023 zunanje in neodvisno naknadno poročilo o oceni, ki vključuje izvajanje in rezultate programa LIFE in njegovih podprogramov, vključno z zneskom izdatkov za podnebje in biotsko raznovrstnost, obsegom, v katerem so bili uresničeni cilji celotnega programa LIFE in njegovih podprogramov, obsegom, v katerem so bile dosežene sinergije med različnimi cilji, ter prispevkom programa LIFE k uresničevanju ciljev strategije Evropa 2020.
slv_Latn:8	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	8	Uporaba miške za pripravo teh delicious pogače in pogače Barbie.
slv_Latn:9	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	9	sprostitev pasovne širine prek aktivne politike spektra EU ter oblikovanje ustreznega okvira za raziskovanje polnega potenciala računalništva v oblaku;
slv_Latn:10	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	10	5. uporabnik should izdelovanje varen to pila je n igral z Windows media Playerjem, ki bi nato igral brez vprašanje in problem:
slv_Latn:11	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	11	V začetku nosečnosti trebuh je ravno, ampak na 5. in 6. mesecem je nenadoma začne rasti.
slv_Latn:12	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	12	Frank me je pogledal z gnusom in odšel iz sobe.
slv_Latn:13	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	13	Naj jo spravim do medicincev. - Oni ji ne morejo pomagati, jaz pa lahko.
slv_Latn:14	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	14	Je porabljena toplota v obeh primerih enaka?
slv_Latn:15	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	15	Računalnik morate pripraviti za ponovno namestitev operacijskega sistema.
slv_Latn:16	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	16	Vendar to ni pomembno zaradi mojega dela.
slv_Latn:17	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	17	Šele dva dni si zunaj, pa že zganjaš cirkus.
slv_Latn:18	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	18	To lahko vidiš tudi na ulici Bourbon.
slv_Latn:19	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	19	Uporabljamo storitev, imenovano TrackDuck, da uporabnikom omogočimo prijavo napak na našem spletnem mestu.
slv_Latn:20	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	20	V Parizu je hodila v šolo da četrtega razreda, nato pa so jo izključili.
slv_Latn:21	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	21	Ostanite v naši zavesti. Je kot eksplozija stvari.
slv_Latn:22	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	22	Države bodo morale investirati v takšne projekte.
slv_Latn:23	slv_Latn	Slovene	head	Latn	Slavic	Indo-European	Europe	23	Osredotočiti se mora tudi na tihotapljenje migrantov in trgovino z ljudmi, vključno z vprašanjem, kako se boriti proti mrežam in kriminalnim organizacijam tihotapcev in preprodajalcev ter kako zaščititi take žrtve;
