pair_id	source	pair_type	language_script_a	language_script_b	group	item_index	text_a	text_b	note
roundtrip:dtp_Latn:25:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	25	Om undorong nopoddi iyolo' do hilo'd Masir do gisom do napatai i Horudis . Om iyo noddi do nabayaan i pinoboros do Tuhan do pinolombus di nabi dau do poingkaa , “ Lohowon ku i Tanak ku do mantad hilo'd Masir , ” ka .	Tawamhã tame te oto ĩré aimasisi zahuré , apito Erodi hã ĩdâ'âzéb u . Ãne ma tô tiromhâiba , duréihã 'Re ĩhâimana u'âsi mono , tizadawa wasu'u 'rata 'wai ma , te te ĩwaihu'uzém na te te sina uwaimrami da . Ãne ma tô tãma waihu'u siro : “ Wa hã ĩ̱'ra , wa satõ , Ezitu hawi morĩ da . ” Ãne duréihã 'Re ĩhâimana u'âsi mono mreme hã , ti'ra ãma hã .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:25:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	25	And was there till the death of Herod ; so that the word of the Lord through the prophet might come true , Out of Egypt have I sent for my son .	Tawamhã tame te oto ĩré aimasisi zahuré , apito Erodi hã ĩdâ'âzéb u . Ãne ma tô tiromhâiba , duréihã 'Re ĩhâimana u'âsi mono , tizadawa wasu'u 'rata 'wai ma , te te ĩwaihu'uzém na te te sina uwaimrami da . Ãne ma tô tãma waihu'u siro : “ Wa hã ĩ̱'ra , wa satõ , Ezitu hawi morĩ da . ” Ãne duréihã 'Re ĩhâimana u'âsi mono mreme hã , ti'ra ãma hã .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:26:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	26	Om koilaai poddi di Horudis do nakalan iyau di tulun dit ongoilo di mantad hilo'd koulayon diri , om kotogod tomod no iyau . Om ponuhu' no iyau do mamatai do koinsanai di tangaanak do kusai di duwo toun om it id siriba' ko' duwo toun do tumur do hilo'd Baitlahim om hiri'd posorili' do kinoiyonon diri . Tu' iyo noddi o koloido' do tumanud di norongou dau di pinoboros do tulun dit ongoilo do komoyon do rombituon , do mantad di kokito i' diyolo' i rombituon .	Then Herod , when he saw that he had been tricked by the wise men , was very angry ; and he sent out , and put to death all the male children in Beth-lehem and in all the parts round about it , from two years old and under , acting on the knowledge which he had got with care from the wise men .	roundtrip_source_to_english
roundtrip:dtp_Latn:26:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	26	Om koilaai poddi di Horudis do nakalan iyau di tulun dit ongoilo di mantad hilo'd koulayon diri , om kotogod tomod no iyau . Om ponuhu' no iyau do mamatai do koinsanai di tangaanak do kusai di duwo toun om it id siriba' ko' duwo toun do tumur do hilo'd Baitlahim om hiri'd posorili' do kinoiyonon diri . Tu' iyo noddi o koloido' do tumanud di norongou dau di pinoboros do tulun dit ongoilo do komoyon do rombituon , do mantad di kokito i' diyolo' i rombituon .	Tawamhã apito Erodi hã aibâ norĩ , bâtâ pusizém hawi we ĩsi'aba'ré norĩ hã pi'uriwi tiwi ĩsi'aba'ré na te te ãma rowaihu'u za'ra wa , ma tô ab'rui pese . Sib'rui wa , tãma da'wapéi'wa norĩ hã ma tô satõrĩ za'ra Berẽ u , 'watébrémi zô si'aba'ré da , uburé te te dawi uprosi mono da , maparane ãma ĩwahu mono õ hã , Berẽ ãma 're ĩdahâimana za'ra mono norĩ 'ra hã , duré Berẽ 'rata 're ĩdahâimana za'ra mono norĩ 'ra zama . Aibâ norĩ hã wasi te te ĩ'madâ'â za'ra zém na te te tãma ĩwaihu'u za'ra zéb zarina , ma tô apito Erodi hã ãne 'manha .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:26:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	26	Then Herod , when he saw that he had been tricked by the wise men , was very angry ; and he sent out , and put to death all the male children in Beth-lehem and in all the parts round about it , from two years old and under , acting on the knowledge which he had got with care from the wise men .	Tawamhã apito Erodi hã aibâ norĩ , bâtâ pusizém hawi we ĩsi'aba'ré norĩ hã pi'uriwi tiwi ĩsi'aba'ré na te te ãma rowaihu'u za'ra wa , ma tô ab'rui pese . Sib'rui wa , tãma da'wapéi'wa norĩ hã ma tô satõrĩ za'ra Berẽ u , 'watébrémi zô si'aba'ré da , uburé te te dawi uprosi mono da , maparane ãma ĩwahu mono õ hã , Berẽ ãma 're ĩdahâimana za'ra mono norĩ 'ra hã , duré Berẽ 'rata 're ĩdahâimana za'ra mono norĩ 'ra zama . Aibâ norĩ hã wasi te te ĩ'madâ'â za'ra zém na te te tãma ĩwaihu'u za'ra zéb zarina , ma tô apito Erodi hã ãne 'manha .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:27:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	27	Om iyo noddi do nosiliu i pinoboros di Nabi Yoromia , do poingkaa ,	Then the word of Jeremiah the prophet came true ,	roundtrip_source_to_english
roundtrip:dtp_Latn:27:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	27	Om iyo noddi do nosiliu i pinoboros di Nabi Yoromia , do poingkaa ,	Ãne ma tô tiromhâiba , duréihã 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa te te ĩrowasu'uzéb zarina , Zeremiasi hã . Ma tô ãne ãma rob'ui'éré siro , 'Re ĩhâimana u'âsi mono mreme na :	roundtrip_source_to_pivot
roundtrip:dtp_Latn:27:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	27	Then the word of Jeremiah the prophet came true ,	Ãne ma tô tiromhâiba , duréihã 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa te te ĩrowasu'uzéb zarina , Zeremiasi hã . Ma tô ãne ãma rob'ui'éré siro , 'Re ĩhâimana u'âsi mono mreme na :	roundtrip_english_to_pivot
roundtrip:dtp_Latn:28:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	28	“ Haro o mihad dot orongou do mantad hilo'd Rama do minglompud do mihad do mogihad . Mogihad i Rasil di tangaanak dau ; om a' no iyau milo dot insasamadan , tu' nangapatai ngai' no iyolo' , ” ka .	In Ramah there was a sound of weeping and great sorrow , Rachel weeping for her children , and she would not be comforted for their loss .	roundtrip_source_to_english
roundtrip:dtp_Latn:28:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	28	“ Haro o mihad dot orongou do mantad hilo'd Rama do minglompud do mihad do mogihad . Mogihad i Rasil di tangaanak dau ; om a' no iyau milo dot insasamadan , tu' nangapatai ngai' no iyolo' , ” ka .	“ Rama na romnhisi ãma hã dawawa hã ma tô wapari za'ra ni , dazadari 'rãihâ hã . Raté hã te aiwa'õ , ti'ra norĩ ãma . Pẽ'ẽzé uptabi wa , te te sima wẽ õ di , da te ĩpẽ'ẽtété da hã , ĩ'ra norĩ hã uburé tiwi si'utõrĩ wa . ” Ãne ma tô Zeremiasi hã rowasu'u .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:28:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	28	In Ramah there was a sound of weeping and great sorrow , Rachel weeping for her children , and she would not be comforted for their loss .	“ Rama na romnhisi ãma hã dawawa hã ma tô wapari za'ra ni , dazadari 'rãihâ hã . Raté hã te aiwa'õ , ti'ra norĩ ãma . Pẽ'ẽzé uptabi wa , te te sima wẽ õ di , da te ĩpẽ'ẽtété da hã , ĩ'ra norĩ hã uburé tiwi si'utõrĩ wa . ” Ãne ma tô Zeremiasi hã rowasu'u .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:29:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	29	Om kapatai poddi i Horudis , om intalang no kawagu o moloikat do Tuhan dot id di Yusup dot id suang do nipi , di hilo' pod Masir i Yusup .	But when Herod was dead , an angel of the Lord came in a dream to Joseph in Egypt ,	roundtrip_source_to_english
roundtrip:dtp_Latn:29:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	29	Om kapatai poddi i Horudis , om intalang no kawagu o moloikat do Tuhan dot id di Yusup dot id suang do nipi , di hilo' pod Masir i Yusup .	Tawamhã apito Erodi dâ'â parimhã , ma tô hâiwa ãma Wanhib'apito ma romhuri'wa hã Zuzéhé ma sihâi'ré , sõtõ 'rowi , Ezitu ãma sãmra ré .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:29:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	29	But when Herod was dead , an angel of the Lord came in a dream to Joseph in Egypt ,	Tawamhã apito Erodi dâ'â parimhã , ma tô hâiwa ãma Wanhib'apito ma romhuri'wa hã Zuzéhé ma sihâi'ré , sõtõ 'rowi , Ezitu ãma sãmra ré .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:30:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	30	Boros ka di moloikat , “ Iri nopo tulun di mamatai daa dilo tanak om nangapatai no . Om tungag nogi' om ngoyo' ilo tanak om ilo tina' dau , om gumuli' kou i' do hilo'd Israil , ” ka .	Saying , Get up and take the young child and his mother , and go into the land of Israel : because they who were attempting to take the young child's life are dead .	roundtrip_source_to_english
roundtrip:dtp_Latn:30:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	30	Boros ka di moloikat , “ Iri nopo tulun di mamatai daa dilo tanak om nangapatai no . Om tungag nogi' om ngoyo' ilo tanak om ilo tina' dau , om gumuli' kou i' do hilo'd Israil , ” ka .	Ãne te tãma tinha : — Oto ai'utu . 'Watébrémi hã oto subzari aba . Ĩna ĩré saprõni , Izarazéhé nhihudu norĩ nhipti'ai u . Aibâ norĩ hã 'watébrémi te te aré siwi wĩrĩ da , sô ĩsi'aba'ré norĩ hã ma tô tidâ'â za'ra . — Ãne te tãma rowasu'u .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:30:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	30	Saying , Get up and take the young child and his mother , and go into the land of Israel : because they who were attempting to take the young child's life are dead .	Ãne te tãma tinha : — Oto ai'utu . 'Watébrémi hã oto subzari aba . Ĩna ĩré saprõni , Izarazéhé nhihudu norĩ nhipti'ai u . Aibâ norĩ hã 'watébrémi te te aré siwi wĩrĩ da , sô ĩsi'aba'ré norĩ hã ma tô tidâ'â za'ra . — Ãne te tãma rowasu'u .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:31:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	31	Om tungag noddi i Yusup , om tanggayai no dau i tanak diri om i Maria do guminuli' do hilo'd Israil .	And he got up , and took the young child and his mother , and came into the land of Israel .	roundtrip_source_to_english
roundtrip:dtp_Latn:31:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	31	Om tungag noddi i Yusup , om tanggayai no dau i tanak diri om i Maria do guminuli' do hilo'd Israil .	Tawamhã Zuzé hã utu wamhã , ma tô apâ saprõni zahuré 'watébrémi hã , ĩna me , Izarazéhé nhihudu norĩ nhipti'ai u .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:31:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	31	And he got up , and took the young child and his mother , and came into the land of Israel .	Tawamhã Zuzé hã utu wamhã , ma tô apâ saprõni zahuré 'watébrémi hã , ĩna me , Izarazéhé nhihudu norĩ nhipti'ai u .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:32:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	32	Nga' korongou noddi i Yusup dot i Arkilaus i tanak di Horudis , o suminowoli di Horudis do suminiliu'd raja' do pomogunan do Yudia . Om moddosi iddi i Yusup do mongoi'd hilo' . Om kosunudai poddi iyau do Tuhan dot id suang do nipi , om pakayaai no dau do hilo'd watas do Galilia .	But when it came to his ears that Archelaus was ruling over Judaea in the place of his father Herod , he was in fear of going there ; and God having given him news of the danger in a dream , he went out of the way into the country parts of Galilee .	roundtrip_source_to_english
roundtrip:dtp_Latn:32:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	32	Nga' korongou noddi i Yusup dot i Arkilaus i tanak di Horudis , o suminowoli di Horudis do suminiliu'd raja' do pomogunan do Yudia . Om moddosi iddi i Yusup do mongoi'd hilo' . Om kosunudai poddi iyau do Tuhan dot id suang do nipi , om pakayaai no dau do hilo'd watas do Galilia .	Tane nherẽ , ma tô wapa Aterazu , apito Erodihi 'ra wasu'u hã , timama nhowa're're ĩsébré na hã Zudeza ãma te te 're ĩda'ab'madâ'â mono da hã . Taha wa , pahi di , tame ĩré 're ĩhâimana zahuré mono da hã . Tawamhã sõtõ 'rowi ma tô tãma waihu'u na sahu , hâiwa ãma 'Re ĩhâimana u'âsi mono ma romhuri'wa hã , Zuzéhé ma , Zudeza u neb zahuré tõ da , Darireza na danhipti'a nho'õmo nhisi u si neb da . Taha wa , ma tô tamomop si tineb zahuré , Zuzé norĩ hã .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:32:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	32	But when it came to his ears that Archelaus was ruling over Judaea in the place of his father Herod , he was in fear of going there ; and God having given him news of the danger in a dream , he went out of the way into the country parts of Galilee .	Tane nherẽ , ma tô wapa Aterazu , apito Erodihi 'ra wasu'u hã , timama nhowa're're ĩsébré na hã Zudeza ãma te te 're ĩda'ab'madâ'â mono da hã . Taha wa , pahi di , tame ĩré 're ĩhâimana zahuré mono da hã . Tawamhã sõtõ 'rowi ma tô tãma waihu'u na sahu , hâiwa ãma 'Re ĩhâimana u'âsi mono ma romhuri'wa hã , Zuzéhé ma , Zudeza u neb zahuré tõ da , Darireza na danhipti'a nho'õmo nhisi u si neb da . Taha wa , ma tô tamomop si tineb zahuré , Zuzé norĩ hã .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:33:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	33	Om undorong no iyau'd hilo' , dot id iso' bandar di roitan do Nasarit . Om iyo noddi do nabayaan i pinoboros di piro-piro nabi dot i tanak o komoyon , “ Roitan nondo iyau do Tulun do Nasarit , ” ka .	And he came and was living in a town named Nazareth : so that the word of the prophets might come true , He will be named a Nazarene .	roundtrip_source_to_english
roundtrip:dtp_Latn:33:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	33	Om undorong no iyau'd hilo' , dot id iso' bandar di roitan do Nasarit . Om iyo noddi do nabayaan i pinoboros di piro-piro nabi dot i tanak o komoyon , “ Roitan nondo iyau do Tulun do Nasarit , ” ka .	Tame te oto 're simasisi zahuré , Nazaré na 'ri wa'õtõ nhisi ãma . Ãne ĩromhâimanazé hã , duréihã 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa norĩ nhimi'ui'éré hã te te ãma uwaimrami da . Ãne duréihã ĩwasu'u na rob'ui'éré 'rada hã : “ Ta hã Nazaré ãma 're ĩsãmra mono na te za oto da te 're sisi za'ra . ” Ãne ma tô waihu'u sirõmo za'ra , za da te dasima 're ĩwasu'u za'ra mono zéb da na hã .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:33:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	33	And he came and was living in a town named Nazareth : so that the word of the prophets might come true , He will be named a Nazarene .	Tame te oto 're simasisi zahuré , Nazaré na 'ri wa'õtõ nhisi ãma . Ãne ĩromhâimanazé hã , duréihã 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa norĩ nhimi'ui'éré hã te te ãma uwaimrami da . Ãne duréihã ĩwasu'u na rob'ui'éré 'rada hã : “ Ta hã Nazaré ãma 're ĩsãmra mono na te za oto da te 're sisi za'ra . ” Ãne ma tô waihu'u sirõmo za'ra , za da te dasima 're ĩwasu'u za'ra mono zéb da na hã .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:34:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	34	Om tontok noddi do ruminikot i Yohanis Gampamatis do hiri'd tana' do kowotuan do Yudia , om timpuun no iyau do monuduk .	And in those days John the Baptist came preaching in the waste land of Judaea ,	roundtrip_source_to_english
roundtrip:dtp_Latn:34:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	34	Om tontok noddi do ruminikot i Yohanis Gampamatis do hiri'd tana' do kowotuan do Yudia , om timpuun no iyau do monuduk .	Tawamhã wahub ahâ na ãma wahu pari , ma tô Zuwã Batita hã mo a'ubuni u , Zudeza na danhipti'a nho'õmo nhisi ãma , 'Re ĩhâimana u'âsi mono zadawa wasu'u na te te dama ãma sãna'rata da .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:34:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	34	And in those days John the Baptist came preaching in the waste land of Judaea ,	Tawamhã wahub ahâ na ãma wahu pari , ma tô Zuwã Batita hã mo a'ubuni u , Zudeza na danhipti'a nho'õmo nhisi ãma , 'Re ĩhâimana u'âsi mono zadawa wasu'u na te te dama ãma sãna'rata da .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:35:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	35	Boros ka dau , “ Korologo kou no do momonsoi'd dusa , tu' a' no alaid om korikot no Pomorintaan do surga ! ” ka .	Saying , Let your hearts be turned from sin ; for the kingdom of heaven is near .	roundtrip_source_to_english
roundtrip:dtp_Latn:35:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	35	Boros ka dau , “ Korologo kou no do momonsoi'd dusa , tu' a' no alaid om korikot no Pomorintaan do surga ! ” ka .	Ãne te dama rowasu'u : — Ma'ãpé , aiwasété wi aipizari za'ra wa'aba . 'Re ĩhâimana u'âsi mono , da'ãma 're ĩsib'a'uwẽ mono zéb u hã romhuture di oto . — Ãne te dama rowahutu , Zuwã Batita hã .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:35:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	35	Saying , Let your hearts be turned from sin ; for the kingdom of heaven is near .	Ãne te dama rowasu'u : — Ma'ãpé , aiwasété wi aipizari za'ra wa'aba . 'Re ĩhâimana u'âsi mono , da'ãma 're ĩsib'a'uwẽ mono zéb u hã romhuture di oto . — Ãne te dama rowahutu , Zuwã Batita hã .	roundtrip_english_to_pivot
roundtrip:dtp_Latn:36:src_eng	roundtrip	roundtrip_src_eng	dtp_Latn	eng_Latn	v5_target	36	Om i Yohanis no i tulun di komoyon di Nabi Yosaya , do tontok di minomoros iyau do poingkaa , “ Haro o tulun do mimboros dot opuhod do hilo'd tana' do kowotuan do poingkaa , ‘ Rontisan no ralan do wayaan do Tuhan ; potingon no i ralan do wayaan dau , ’ ka , ” ka dau .	For this is he of whom Isaiah the prophet said , The voice of one crying in the waste land , Make ready the way of the Lord , make his roads straight .	roundtrip_source_to_english
roundtrip:dtp_Latn:36:src_pivot	roundtrip	roundtrip_src_pivot	dtp_Latn	xav_Latn	v5_target	36	Om i Yohanis no i tulun di komoyon di Nabi Yosaya , do tontok di minomoros iyau do poingkaa , “ Haro o tulun do mimboros dot opuhod do hilo'd tana' do kowotuan do poingkaa , ‘ Rontisan no ralan do wayaan do Tuhan ; potingon no i ralan do wayaan dau , ’ ka , ” ka dau .	Duréihã Iza'iza hã ma tô Zuwã Batitaha ãma rob'ui'éré siro , 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa hã . Ãne ĩsimi'ui'éré hã : “ Ni'wa hã te za te te dama 're rob'mahârâ , a'ubuni wi : Bâdâdi hã asiwi ropese aba , Wanhib'apito zô . Ĩmana 'rãmi bâdâdi hã sô sa'ra wa'aba , awa'awi da . ” Ãne ma tô Iza'iza hã ãma rob'ui'éré , romhâ ré .	roundtrip_source_to_pivot
roundtrip:dtp_Latn:36:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	xav_Latn	v5_target	36	For this is he of whom Isaiah the prophet said , The voice of one crying in the waste land , Make ready the way of the Lord , make his roads straight .	Duréihã Iza'iza hã ma tô Zuwã Batitaha ãma rob'ui'éré siro , 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa hã . Ãne ĩsimi'ui'éré hã : “ Ni'wa hã te za te te dama 're rob'mahârâ , a'ubuni wi : Bâdâdi hã asiwi ropese aba , Wanhib'apito zô . Ĩmana 'rãmi bâdâdi hã sô sa'ra wa'aba , awa'awi da . ” Ãne ma tô Iza'iza hã ãma rob'ui'éré , romhâ ré .	roundtrip_english_to_pivot
